value,"Temperature, K",property,unit,cmp_ids_solvent,cmp_mole_fractions_solvent,cmp_ids_drug,cmp_mole_fractions_drug
0.6123,283.15,Log solubility,g/L,"[129.0, 144.0]","[0.5, 0.5]",[110],[1.0]
0.357,283.15,Log solubility,g/L,"[129.0, 144.0]","[0.4, 0.6]",[110],[1.0]
-0.11,283.15,Log solubility,g/L,"[129.0, 144.0]","[0.3, 0.7]",[110],[1.0]
1.1654,288.15,Log solubility,g/L,"[129.0, 144.0]","[0.9, 0.1]",[110],[1.0]
1.1274,288.15,Log solubility,g/L,"[129.0, 144.0]","[0.8, 0.2]",[110],[1.0]
1.0185,288.15,Log solubility,g/L,"[129.0, 144.0]","[0.7, 0.3]",[110],[1.0]
0.8717,288.15,Log solubility,g/L,"[129.0, 144.0]","[0.6, 0.4]",[110],[1.0]
0.6745,288.15,Log solubility,g/L,"[129.0, 144.0]","[0.5, 0.5]",[110],[1.0]
0.4226,288.15,Log solubility,g/L,"[129.0, 144.0]","[0.4, 0.6]",[110],[1.0]
-0.0512,288.15,Log solubility,g/L,"[129.0, 144.0]","[0.3, 0.7]",[110],[1.0]
1.2294,293.15,Log solubility,g/L,"[129.0, 144.0]","[0.9, 0.1]",[110],[1.0]
1.1819,293.15,Log solubility,g/L,"[129.0, 144.0]","[0.8, 0.2]",[110],[1.0]
1.0737,293.15,Log solubility,g/L,"[129.0, 144.0]","[0.7, 0.3]",[110],[1.0]
0.9197,293.15,Log solubility,g/L,"[129.0, 144.0]","[0.6, 0.4]",[110],[1.0]
0.7088,293.15,Log solubility,g/L,"[129.0, 144.0]","[0.5, 0.5]",[110],[1.0]
0.4658,293.15,Log solubility,g/L,"[129.0, 144.0]","[0.4, 0.6]",[110],[1.0]
0.0081,293.15,Log solubility,g/L,"[129.0, 144.0]","[0.3, 0.7]",[110],[1.0]
1.2685,298.15,Log solubility,g/L,"[129.0, 144.0]","[0.9, 0.1]",[110],[1.0]
1.2215,298.15,Log solubility,g/L,"[129.0, 144.0]","[0.8, 0.2]",[110],[1.0]
1.126,298.15,Log solubility,g/L,"[129.0, 144.0]","[0.7, 0.3]",[110],[1.0]
0.9777,298.15,Log solubility,g/L,"[129.0, 144.0]","[0.6, 0.4]",[110],[1.0]
0.7627,298.15,Log solubility,g/L,"[129.0, 144.0]","[0.5, 0.5]",[110],[1.0]
0.5211,298.15,Log solubility,g/L,"[129.0, 144.0]","[0.4, 0.6]",[110],[1.0]
0.0646,298.15,Log solubility,g/L,"[129.0, 144.0]","[0.3, 0.7]",[110],[1.0]
1.3167,303.15,Log solubility,g/L,"[129.0, 144.0]","[0.9, 0.1]",[110],[1.0]
1.2619,303.15,Log solubility,g/L,"[129.0, 144.0]","[0.8, 0.2]",[110],[1.0]
1.1515,303.15,Log solubility,g/L,"[129.0, 144.0]","[0.7, 0.3]",[110],[1.0]
1.0125,303.15,Log solubility,g/L,"[129.0, 144.0]","[0.6, 0.4]",[110],[1.0]
0.8195,303.15,Log solubility,g/L,"[129.0, 144.0]","[0.5, 0.5]",[110],[1.0]
0.5684,303.15,Log solubility,g/L,"[129.0, 144.0]","[0.4, 0.6]",[110],[1.0]
0.1145,303.15,Log solubility,g/L,"[129.0, 144.0]","[0.3, 0.7]",[110],[1.0]
1.3554,308.15,Log solubility,g/L,"[129.0, 144.0]","[0.9, 0.1]",[110],[1.0]
1.3013,308.15,Log solubility,g/L,"[129.0, 144.0]","[0.8, 0.2]",[110],[1.0]
1.1905,308.15,Log solubility,g/L,"[129.0, 144.0]","[0.7, 0.3]",[110],[1.0]
1.0477,308.15,Log solubility,g/L,"[129.0, 144.0]","[0.6, 0.4]",[110],[1.0]
0.8568,308.15,Log solubility,g/L,"[129.0, 144.0]","[0.5, 0.5]",[110],[1.0]
0.6063,308.15,Log solubility,g/L,"[129.0, 144.0]","[0.4, 0.6]",[110],[1.0]
0.1679,308.15,Log solubility,g/L,"[129.0, 144.0]","[0.3, 0.7]",[110],[1.0]
1.4198,313.15,Log solubility,g/L,"[129.0, 144.0]","[0.9, 0.1]",[110],[1.0]
1.3694,313.15,Log solubility,g/L,"[129.0, 144.0]","[0.8, 0.2]",[110],[1.0]
1.2525,313.15,Log solubility,g/L,"[129.0, 144.0]","[0.7, 0.3]",[110],[1.0]
1.1019,313.15,Log solubility,g/L,"[129.0, 144.0]","[0.6, 0.4]",[110],[1.0]
0.9098,313.15,Log solubility,g/L,"[129.0, 144.0]","[0.5, 0.5]",[110],[1.0]
0.6538,313.15,Log solubility,g/L,"[129.0, 144.0]","[0.4, 0.6]",[110],[1.0]
0.2215,313.15,Log solubility,g/L,"[129.0, 144.0]","[0.3, 0.7]",[110],[1.0]
0.9329,278.15,Log solubility,g/L,"[129.0, 131.0]","[0.9, 0.1]",[110],[1.0]
0.8445,278.15,Log solubility,g/L,"[129.0, 131.0]","[0.8, 0.2]",[110],[1.0]
0.7298,278.15,Log solubility,g/L,"[129.0, 131.0]","[0.7, 0.3]",[110],[1.0]
0.5826,278.15,Log solubility,g/L,"[129.0, 131.0]","[0.6, 0.4]",[110],[1.0]
0.4145,278.15,Log solubility,g/L,"[129.0, 131.0]","[0.5, 0.5]",[110],[1.0]
0.2007,278.15,Log solubility,g/L,"[129.0, 131.0]","[0.4, 0.6]",[110],[1.0]
-0.0492,278.15,Log solubility,g/L,"[129.0, 131.0]","[0.3, 0.7]",[110],[1.0]
1.0148,283.15,Log solubility,g/L,"[129.0, 131.0]","[0.9, 0.1]",[110],[1.0]
0.9223,283.15,Log solubility,g/L,"[129.0, 131.0]","[0.8, 0.2]",[110],[1.0]
0.7951,283.15,Log solubility,g/L,"[129.0, 131.0]","[0.7, 0.3]",[110],[1.0]
0.6484,283.15,Log solubility,g/L,"[129.0, 131.0]","[0.6, 0.4]",[110],[1.0]
0.4876,283.15,Log solubility,g/L,"[129.0, 131.0]","[0.5, 0.5]",[110],[1.0]
0.279,283.15,Log solubility,g/L,"[129.0, 131.0]","[0.4, 0.6]",[110],[1.0]
0.0318,283.15,Log solubility,g/L,"[129.0, 131.0]","[0.3, 0.7]",[110],[1.0]
1.0752,288.15,Log solubility,g/L,"[129.0, 131.0]","[0.9, 0.1]",[110],[1.0]
0.9676,288.15,Log solubility,g/L,"[129.0, 131.0]","[0.8, 0.2]",[110],[1.0]
0.8348,288.15,Log solubility,g/L,"[129.0, 131.0]","[0.7, 0.3]",[110],[1.0]
0.6914,288.15,Log solubility,g/L,"[129.0, 131.0]","[0.6, 0.4]",[110],[1.0]
0.5337,288.15,Log solubility,g/L,"[129.0, 131.0]","[0.5, 0.5]",[110],[1.0]
0.3477,288.15,Log solubility,g/L,"[129.0, 131.0]","[0.4, 0.6]",[110],[1.0]
0.0804,288.15,Log solubility,g/L,"[129.0, 131.0]","[0.3, 0.7]",[110],[1.0]
1.139,293.15,Log solubility,g/L,"[129.0, 131.0]","[0.9, 0.1]",[110],[1.0]
1.0301,293.15,Log solubility,g/L,"[129.0, 131.0]","[0.8, 0.2]",[110],[1.0]
0.9176,293.15,Log solubility,g/L,"[129.0, 131.0]","[0.7, 0.3]",[110],[1.0]
0.7799,293.15,Log solubility,g/L,"[129.0, 131.0]","[0.6, 0.4]",[110],[1.0]
0.6126,293.15,Log solubility,g/L,"[129.0, 131.0]","[0.5, 0.5]",[110],[1.0]
0.4234,293.15,Log solubility,g/L,"[129.0, 131.0]","[0.4, 0.6]",[110],[1.0]
0.1521,293.15,Log solubility,g/L,"[129.0, 131.0]","[0.3, 0.7]",[110],[1.0]
1.2043,298.15,Log solubility,g/L,"[129.0, 131.0]","[0.9, 0.1]",[110],[1.0]
1.1076,298.15,Log solubility,g/L,"[129.0, 131.0]","[0.8, 0.2]",[110],[1.0]
0.9913,298.15,Log solubility,g/L,"[129.0, 131.0]","[0.7, 0.3]",[110],[1.0]
0.8469,298.15,Log solubility,g/L,"[129.0, 131.0]","[0.6, 0.4]",[110],[1.0]
0.6986,298.15,Log solubility,g/L,"[129.0, 131.0]","[0.5, 0.5]",[110],[1.0]
0.5123,298.15,Log solubility,g/L,"[129.0, 131.0]","[0.4, 0.6]",[110],[1.0]
0.256,298.15,Log solubility,g/L,"[129.0, 131.0]","[0.3, 0.7]",[110],[1.0]
1.2786,303.15,Log solubility,g/L,"[129.0, 131.0]","[0.9, 0.1]",[110],[1.0]
1.1864,303.15,Log solubility,g/L,"[129.0, 131.0]","[0.8, 0.2]",[110],[1.0]
1.0689,303.15,Log solubility,g/L,"[129.0, 131.0]","[0.7, 0.3]",[110],[1.0]
0.9188,303.15,Log solubility,g/L,"[129.0, 131.0]","[0.6, 0.4]",[110],[1.0]
0.7542,303.15,Log solubility,g/L,"[129.0, 131.0]","[0.5, 0.5]",[110],[1.0]
0.5556,303.15,Log solubility,g/L,"[129.0, 131.0]","[0.4, 0.6]",[110],[1.0]
0.3109,303.15,Log solubility,g/L,"[129.0, 131.0]","[0.3, 0.7]",[110],[1.0]
1.3249,308.15,Log solubility,g/L,"[129.0, 131.0]","[0.9, 0.1]",[110],[1.0]
1.2515,308.15,Log solubility,g/L,"[129.0, 131.0]","[0.8, 0.2]",[110],[1.0]
1.1241,308.15,Log solubility,g/L,"[129.0, 131.0]","[0.7, 0.3]",[110],[1.0]
0.9764,308.15,Log solubility,g/L,"[129.0, 131.0]","[0.6, 0.4]",[110],[1.0]
0.8081,308.15,Log solubility,g/L,"[129.0, 131.0]","[0.5, 0.5]",[110],[1.0]
0.6177,308.15,Log solubility,g/L,"[129.0, 131.0]","[0.4, 0.6]",[110],[1.0]
0.3588,308.15,Log solubility,g/L,"[129.0, 131.0]","[0.3, 0.7]",[110],[1.0]
1.3827,313.15,Log solubility,g/L,"[129.0, 131.0]","[0.9, 0.1]",[110],[1.0]
1.2928,313.15,Log solubility,g/L,"[129.0, 131.0]","[0.8, 0.2]",[110],[1.0]
1.1783,313.15,Log solubility,g/L,"[129.0, 131.0]","[0.7, 0.3]",[110],[1.0]
1.0534,313.15,Log solubility,g/L,"[129.0, 131.0]","[0.6, 0.4]",[110],[1.0]
0.8751,313.15,Log solubility,g/L,"[129.0, 131.0]","[0.5, 0.5]",[110],[1.0]
0.6983,313.15,Log solubility,g/L,"[129.0, 131.0]","[0.4, 0.6]",[110],[1.0]
0.4185,313.15,Log solubility,g/L,"[129.0, 131.0]","[0.3, 0.7]",[110],[1.0]
0.8638,278.15,Log solubility,g/L,"[129.0, 140.0]","[0.9, 0.1]",[110],[1.0]
0.6835,278.15,Log solubility,g/L,"[129.0, 140.0]","[0.8, 0.2]",[110],[1.0]
0.5379,278.15,Log solubility,g/L,"[129.0, 140.0]","[0.7, 0.3]",[110],[1.0]
0.4089,278.15,Log solubility,g/L,"[129.0, 140.0]","[0.6, 0.4]",[110],[1.0]
0.1306,278.15,Log solubility,g/L,"[129.0, 140.0]","[0.5, 0.5]",[110],[1.0]
-0.165,278.15,Log solubility,g/L,"[129.0, 140.0]","[0.4, 0.6]",[110],[1.0]
-0.3972,278.15,Log solubility,g/L,"[129.0, 140.0]","[0.3, 0.7]",[110],[1.0]
0.9435,283.15,Log solubility,g/L,"[129.0, 140.0]","[0.9, 0.1]",[110],[1.0]
0.7863,283.15,Log solubility,g/L,"[129.0, 140.0]","[0.8, 0.2]",[110],[1.0]
0.6399,283.15,Log solubility,g/L,"[129.0, 140.0]","[0.7, 0.3]",[110],[1.0]
0.5026,283.15,Log solubility,g/L,"[129.0, 140.0]","[0.6, 0.4]",[110],[1.0]
0.2355,283.15,Log solubility,g/L,"[129.0, 140.0]","[0.5, 0.5]",[110],[1.0]
-0.0622,283.15,Log solubility,g/L,"[129.0, 140.0]","[0.4, 0.6]",[110],[1.0]
-0.2905,283.15,Log solubility,g/L,"[129.0, 140.0]","[0.3, 0.7]",[110],[1.0]
1.0301,288.15,Log solubility,g/L,"[129.0, 140.0]","[0.9, 0.1]",[110],[1.0]
0.8817,288.15,Log solubility,g/L,"[129.0, 140.0]","[0.8, 0.2]",[110],[1.0]
0.7337,288.15,Log solubility,g/L,"[129.0, 140.0]","[0.7, 0.3]",[110],[1.0]
0.5938,288.15,Log solubility,g/L,"[129.0, 140.0]","[0.6, 0.4]",[110],[1.0]
0.343,288.15,Log solubility,g/L,"[129.0, 140.0]","[0.5, 0.5]",[110],[1.0]
0.0469,288.15,Log solubility,g/L,"[129.0, 140.0]","[0.4, 0.6]",[110],[1.0]
-0.1991,288.15,Log solubility,g/L,"[129.0, 140.0]","[0.3, 0.7]",[110],[1.0]
1.1051,293.15,Log solubility,g/L,"[129.0, 140.0]","[0.9, 0.1]",[110],[1.0]
0.9682,293.15,Log solubility,g/L,"[129.0, 140.0]","[0.8, 0.2]",[110],[1.0]
0.8302,293.15,Log solubility,g/L,"[129.0, 140.0]","[0.7, 0.3]",[110],[1.0]
0.6841,293.15,Log solubility,g/L,"[129.0, 140.0]","[0.6, 0.4]",[110],[1.0]
0.4476,293.15,Log solubility,g/L,"[129.0, 140.0]","[0.5, 0.5]",[110],[1.0]
0.1678,293.15,Log solubility,g/L,"[129.0, 140.0]","[0.4, 0.6]",[110],[1.0]
-0.0838,293.15,Log solubility,g/L,"[129.0, 140.0]","[0.3, 0.7]",[110],[1.0]
1.1592,298.15,Log solubility,g/L,"[129.0, 140.0]","[0.9, 0.1]",[110],[1.0]
1.0516,298.15,Log solubility,g/L,"[129.0, 140.0]","[0.8, 0.2]",[110],[1.0]
0.9188,298.15,Log solubility,g/L,"[129.0, 140.0]","[0.7, 0.3]",[110],[1.0]
0.7702,298.15,Log solubility,g/L,"[129.0, 140.0]","[0.6, 0.4]",[110],[1.0]
0.5343,298.15,Log solubility,g/L,"[129.0, 140.0]","[0.5, 0.5]",[110],[1.0]
0.264,298.15,Log solubility,g/L,"[129.0, 140.0]","[0.4, 0.6]",[110],[1.0]
0.0034,298.15,Log solubility,g/L,"[129.0, 140.0]","[0.3, 0.7]",[110],[1.0]
1.2215,303.15,Log solubility,g/L,"[129.0, 140.0]","[0.9, 0.1]",[110],[1.0]
1.1274,303.15,Log solubility,g/L,"[129.0, 140.0]","[0.8, 0.2]",[110],[1.0]
1.0031,303.15,Log solubility,g/L,"[129.0, 140.0]","[0.7, 0.3]",[110],[1.0]
0.8463,303.15,Log solubility,g/L,"[129.0, 140.0]","[0.6, 0.4]",[110],[1.0]
0.628,303.15,Log solubility,g/L,"[129.0, 140.0]","[0.5, 0.5]",[110],[1.0]
0.3686,303.15,Log solubility,g/L,"[129.0, 140.0]","[0.4, 0.6]",[110],[1.0]
0.1013,303.15,Log solubility,g/L,"[129.0, 140.0]","[0.3, 0.7]",[110],[1.0]
1.295,308.15,Log solubility,g/L,"[129.0, 140.0]","[0.9, 0.1]",[110],[1.0]
1.2,308.15,Log solubility,g/L,"[129.0, 140.0]","[0.8, 0.2]",[110],[1.0]
1.079,308.15,Log solubility,g/L,"[129.0, 140.0]","[0.7, 0.3]",[110],[1.0]
0.9214,308.15,Log solubility,g/L,"[129.0, 140.0]","[0.6, 0.4]",[110],[1.0]
0.7126,308.15,Log solubility,g/L,"[129.0, 140.0]","[0.5, 0.5]",[110],[1.0]
0.457,308.15,Log solubility,g/L,"[129.0, 140.0]","[0.4, 0.6]",[110],[1.0]
0.188,308.15,Log solubility,g/L,"[129.0, 140.0]","[0.3, 0.7]",[110],[1.0]
1.378,313.15,Log solubility,g/L,"[129.0, 140.0]","[0.9, 0.1]",[110],[1.0]
1.2734,313.15,Log solubility,g/L,"[129.0, 140.0]","[0.8, 0.2]",[110],[1.0]
1.1545,313.15,Log solubility,g/L,"[129.0, 140.0]","[0.7, 0.3]",[110],[1.0]
0.9906,313.15,Log solubility,g/L,"[129.0, 140.0]","[0.6, 0.4]",[110],[1.0]
0.7961,313.15,Log solubility,g/L,"[129.0, 140.0]","[0.5, 0.5]",[110],[1.0]
0.5479,313.15,Log solubility,g/L,"[129.0, 140.0]","[0.4, 0.6]",[110],[1.0]
0.2757,313.15,Log solubility,g/L,"[129.0, 140.0]","[0.3, 0.7]",[110],[1.0]
0.3094,278.15,Log solubility,g/L,"[127.0, 129.0]","[0.83502, 0.16498000000000002]",[111],[1.0]
0.4467,283.15,Log solubility,g/L,"[127.0, 129.0]","[0.83502, 0.16498000000000002]",[111],[1.0]
0.5649,288.15,Log solubility,g/L,"[127.0, 129.0]","[0.83502, 0.16498000000000002]",[111],[1.0]
0.6737,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.83502, 0.16498000000000002]",[111],[1.0]
0.769,298.15,Log solubility,g/L,"[127.0, 129.0]","[0.83502, 0.16498000000000002]",[111],[1.0]
0.8624,303.15,Log solubility,g/L,"[127.0, 129.0]","[0.83502, 0.16498000000000002]",[111],[1.0]
0.948,308.15,Log solubility,g/L,"[127.0, 129.0]","[0.83502, 0.16498000000000002]",[111],[1.0]
1.0356,313.15,Log solubility,g/L,"[127.0, 129.0]","[0.83502, 0.16498000000000002]",[111],[1.0]
1.1103,318.15,Log solubility,g/L,"[127.0, 129.0]","[0.83502, 0.16498000000000002]",[111],[1.0]
0.2589,278.15,Log solubility,g/L,"[127.0, 129.0]","[0.692258, 0.307742]",[111],[1.0]
0.3788,283.15,Log solubility,g/L,"[127.0, 129.0]","[0.692258, 0.307742]",[111],[1.0]
0.4883,288.15,Log solubility,g/L,"[127.0, 129.0]","[0.692258, 0.307742]",[111],[1.0]
0.5969,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.692258, 0.307742]",[111],[1.0]
0.689,298.15,Log solubility,g/L,"[127.0, 129.0]","[0.692258, 0.307742]",[111],[1.0]
0.7926,303.15,Log solubility,g/L,"[127.0, 129.0]","[0.692258, 0.307742]",[111],[1.0]
0.8871,308.15,Log solubility,g/L,"[127.0, 129.0]","[0.692258, 0.307742]",[111],[1.0]
0.976,313.15,Log solubility,g/L,"[127.0, 129.0]","[0.692258, 0.307742]",[111],[1.0]
1.0546,318.15,Log solubility,g/L,"[127.0, 129.0]","[0.692258, 0.307742]",[111],[1.0]
0.2053,278.15,Log solubility,g/L,"[127.0, 129.0]","[0.567511, 0.432489]",[111],[1.0]
0.3247,283.15,Log solubility,g/L,"[127.0, 129.0]","[0.567511, 0.432489]",[111],[1.0]
0.4343,288.15,Log solubility,g/L,"[127.0, 129.0]","[0.567511, 0.432489]",[111],[1.0]
0.5515,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.567511, 0.432489]",[111],[1.0]
0.641,298.15,Log solubility,g/L,"[127.0, 129.0]","[0.567511, 0.432489]",[111],[1.0]
0.7439,303.15,Log solubility,g/L,"[127.0, 129.0]","[0.567511, 0.432489]",[111],[1.0]
0.8372,308.15,Log solubility,g/L,"[127.0, 129.0]","[0.567511, 0.432489]",[111],[1.0]
0.9226,313.15,Log solubility,g/L,"[127.0, 129.0]","[0.567511, 0.432489]",[111],[1.0]
0.9954,318.15,Log solubility,g/L,"[127.0, 129.0]","[0.567511, 0.432489]",[111],[1.0]
0.1534,278.15,Log solubility,g/L,"[127.0, 129.0]","[0.45757, 0.54243]",[111],[1.0]
0.272,283.15,Log solubility,g/L,"[127.0, 129.0]","[0.45757, 0.54243]",[111],[1.0]
0.3818,288.15,Log solubility,g/L,"[127.0, 129.0]","[0.45757, 0.54243]",[111],[1.0]
0.487,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.45757, 0.54243]",[111],[1.0]
0.5701,298.15,Log solubility,g/L,"[127.0, 129.0]","[0.45757, 0.54243]",[111],[1.0]
0.6776,303.15,Log solubility,g/L,"[127.0, 129.0]","[0.45757, 0.54243]",[111],[1.0]
0.7737,308.15,Log solubility,g/L,"[127.0, 129.0]","[0.45757, 0.54243]",[111],[1.0]
0.8582,313.15,Log solubility,g/L,"[127.0, 129.0]","[0.45757, 0.54243]",[111],[1.0]
0.9367,318.15,Log solubility,g/L,"[127.0, 129.0]","[0.45757, 0.54243]",[111],[1.0]
0.0914,278.15,Log solubility,g/L,"[127.0, 129.0]","[0.359947, 0.6400530000000001]",[111],[1.0]
0.2248,283.15,Log solubility,g/L,"[127.0, 129.0]","[0.359947, 0.6400530000000001]",[111],[1.0]
0.3374,288.15,Log solubility,g/L,"[127.0, 129.0]","[0.359947, 0.6400530000000001]",[111],[1.0]
0.437,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.359947, 0.6400530000000001]",[111],[1.0]
0.5247,298.15,Log solubility,g/L,"[127.0, 129.0]","[0.359947, 0.6400530000000001]",[111],[1.0]
0.6201,303.15,Log solubility,g/L,"[127.0, 129.0]","[0.359947, 0.6400530000000001]",[111],[1.0]
0.7154,308.15,Log solubility,g/L,"[127.0, 129.0]","[0.359947, 0.6400530000000001]",[111],[1.0]
0.7943,313.15,Log solubility,g/L,"[127.0, 129.0]","[0.359947, 0.6400530000000001]",[111],[1.0]
0.8689,318.15,Log solubility,g/L,"[127.0, 129.0]","[0.359947, 0.6400530000000001]",[111],[1.0]
-0.009,278.15,Log solubility,g/L,"[127.0, 129.0]","[0.272681, 0.7273189999999999]",[111],[1.0]
0.109,283.15,Log solubility,g/L,"[127.0, 129.0]","[0.272681, 0.7273189999999999]",[111],[1.0]
0.2198,288.15,Log solubility,g/L,"[127.0, 129.0]","[0.272681, 0.7273189999999999]",[111],[1.0]
0.3226,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.272681, 0.7273189999999999]",[111],[1.0]
0.3973,298.15,Log solubility,g/L,"[127.0, 129.0]","[0.272681, 0.7273189999999999]",[111],[1.0]
0.5095,303.15,Log solubility,g/L,"[127.0, 129.0]","[0.272681, 0.7273189999999999]",[111],[1.0]
0.6085,308.15,Log solubility,g/L,"[127.0, 129.0]","[0.272681, 0.7273189999999999]",[111],[1.0]
0.6891,313.15,Log solubility,g/L,"[127.0, 129.0]","[0.272681, 0.7273189999999999]",[111],[1.0]
0.7682,318.15,Log solubility,g/L,"[127.0, 129.0]","[0.272681, 0.7273189999999999]",[111],[1.0]
-0.1928,278.15,Log solubility,g/L,"[127.0, 129.0]","[0.194208, 0.805792]",[111],[1.0]
-0.0731,283.15,Log solubility,g/L,"[127.0, 129.0]","[0.194208, 0.805792]",[111],[1.0]
0.0402,288.15,Log solubility,g/L,"[127.0, 129.0]","[0.194208, 0.805792]",[111],[1.0]
0.1434,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.194208, 0.805792]",[111],[1.0]
0.2415,298.15,Log solubility,g/L,"[127.0, 129.0]","[0.194208, 0.805792]",[111],[1.0]
0.3454,303.15,Log solubility,g/L,"[127.0, 129.0]","[0.194208, 0.805792]",[111],[1.0]
0.4447,308.15,Log solubility,g/L,"[127.0, 129.0]","[0.194208, 0.805792]",[111],[1.0]
0.5253,313.15,Log solubility,g/L,"[127.0, 129.0]","[0.194208, 0.805792]",[111],[1.0]
0.5959,318.15,Log solubility,g/L,"[127.0, 129.0]","[0.194208, 0.805792]",[111],[1.0]
-0.5217,278.15,Log solubility,g/L,"[127.0, 129.0]","[0.123263, 0.876737]",[111],[1.0]
-0.3976,283.15,Log solubility,g/L,"[127.0, 129.0]","[0.123263, 0.876737]",[111],[1.0]
-0.2794,288.15,Log solubility,g/L,"[127.0, 129.0]","[0.123263, 0.876737]",[111],[1.0]
-0.1733,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.123263, 0.876737]",[111],[1.0]
-0.1012,298.15,Log solubility,g/L,"[127.0, 129.0]","[0.123263, 0.876737]",[111],[1.0]
0.0219,303.15,Log solubility,g/L,"[127.0, 129.0]","[0.123263, 0.876737]",[111],[1.0]
0.1294,308.15,Log solubility,g/L,"[127.0, 129.0]","[0.123263, 0.876737]",[111],[1.0]
0.2112,313.15,Log solubility,g/L,"[127.0, 129.0]","[0.123263, 0.876737]",[111],[1.0]
0.2967,318.15,Log solubility,g/L,"[127.0, 129.0]","[0.123263, 0.876737]",[111],[1.0]
-1.074,278.15,Log solubility,g/L,"[127.0, 129.0]","[0.058811, 0.9411889999999999]",[111],[1.0]
-0.9421,283.15,Log solubility,g/L,"[127.0, 129.0]","[0.058811, 0.9411889999999999]",[111],[1.0]
-0.8153,288.15,Log solubility,g/L,"[127.0, 129.0]","[0.058811, 0.9411889999999999]",[111],[1.0]
-0.7029,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.058811, 0.9411889999999999]",[111],[1.0]
-0.6275,298.15,Log solubility,g/L,"[127.0, 129.0]","[0.058811, 0.9411889999999999]",[111],[1.0]
-0.4947,303.15,Log solubility,g/L,"[127.0, 129.0]","[0.058811, 0.9411889999999999]",[111],[1.0]
-0.3789,308.15,Log solubility,g/L,"[127.0, 129.0]","[0.058811, 0.9411889999999999]",[111],[1.0]
-0.2923,313.15,Log solubility,g/L,"[127.0, 129.0]","[0.058811, 0.9411889999999999]",[111],[1.0]
-0.2002,318.15,Log solubility,g/L,"[127.0, 129.0]","[0.058811, 0.9411889999999999]",[111],[1.0]
-0.1145,278.15,Log solubility,g/L,"[131.0, 129.0]","[0.729656, 0.27034400000000003]",[111],[1.0]
0.0448,283.15,Log solubility,g/L,"[131.0, 129.0]","[0.729656, 0.27034400000000003]",[111],[1.0]
0.1942,288.15,Log solubility,g/L,"[131.0, 129.0]","[0.729656, 0.27034400000000003]",[111],[1.0]
0.3172,293.15,Log solubility,g/L,"[131.0, 129.0]","[0.729656, 0.27034400000000003]",[111],[1.0]
0.4278,298.15,Log solubility,g/L,"[131.0, 129.0]","[0.729656, 0.27034400000000003]",[111],[1.0]
0.5391,303.15,Log solubility,g/L,"[131.0, 129.0]","[0.729656, 0.27034400000000003]",[111],[1.0]
0.6353,308.15,Log solubility,g/L,"[131.0, 129.0]","[0.729656, 0.27034400000000003]",[111],[1.0]
0.7289,313.15,Log solubility,g/L,"[131.0, 129.0]","[0.729656, 0.27034400000000003]",[111],[1.0]
0.8165,318.15,Log solubility,g/L,"[131.0, 129.0]","[0.729656, 0.27034400000000003]",[111],[1.0]
-0.1111,278.15,Log solubility,g/L,"[131.0, 129.0]","[0.545362, 0.454638]",[111],[1.0]
0.0231,283.15,Log solubility,g/L,"[131.0, 129.0]","[0.545362, 0.454638]",[111],[1.0]
0.1514,288.15,Log solubility,g/L,"[131.0, 129.0]","[0.545362, 0.454638]",[111],[1.0]
0.2696,293.15,Log solubility,g/L,"[131.0, 129.0]","[0.545362, 0.454638]",[111],[1.0]
0.3748,298.15,Log solubility,g/L,"[131.0, 129.0]","[0.545362, 0.454638]",[111],[1.0]
0.4897,303.15,Log solubility,g/L,"[131.0, 129.0]","[0.545362, 0.454638]",[111],[1.0]
0.5994,308.15,Log solubility,g/L,"[131.0, 129.0]","[0.545362, 0.454638]",[111],[1.0]
0.707,313.15,Log solubility,g/L,"[131.0, 129.0]","[0.545362, 0.454638]",[111],[1.0]
0.7993,318.15,Log solubility,g/L,"[131.0, 129.0]","[0.545362, 0.454638]",[111],[1.0]
-0.2212,278.15,Log solubility,g/L,"[131.0, 129.0]","[0.41167499999999996, 0.588325]",[111],[1.0]
-0.0409,283.15,Log solubility,g/L,"[131.0, 129.0]","[0.41167499999999996, 0.588325]",[111],[1.0]
0.1036,288.15,Log solubility,g/L,"[131.0, 129.0]","[0.41167499999999996, 0.588325]",[111],[1.0]
0.2476,293.15,Log solubility,g/L,"[131.0, 129.0]","[0.41167499999999996, 0.588325]",[111],[1.0]
0.381,298.15,Log solubility,g/L,"[131.0, 129.0]","[0.41167499999999996, 0.588325]",[111],[1.0]
0.4864,303.15,Log solubility,g/L,"[131.0, 129.0]","[0.41167499999999996, 0.588325]",[111],[1.0]
0.5876,308.15,Log solubility,g/L,"[131.0, 129.0]","[0.41167499999999996, 0.588325]",[111],[1.0]
0.6787,313.15,Log solubility,g/L,"[131.0, 129.0]","[0.41167499999999996, 0.588325]",[111],[1.0]
