value,"Temperature, K",property,unit,cmp_ids_solvent,cmp_mole_fractions_solvent,cmp_ids_drug,cmp_mole_fractions_drug,Solvent1_id,Solvent1_frac,Solvent2_id,Solvent2_frac,Solvent1_name,Solvent2_name,drug_mol,Solvent1_smiles,Solvent2_smiles,Solvent1_mol,Solvent2_mol,drug_HBA,drug_HBD,drug_logP,drug_TPSA,Solvent1_HBA,Solvent1_HBD,Solvent1_logP,Solvent1_TPSA,Solvent2_HBA,Solvent2_HBD,Solvent2_logP,Solvent2_TPSA,Solvent1_Dielectric,Solvent1_δD,Solvent1_δP,Solvent1_δH,Solvent2_Dielectric,Solvent2_δD,Solvent2_δP,Solvent2_δH,drug_δD,drug_δP,drug_δH,Solvent1_Solvent2_Ra,drug_Dielectric,drug_fp,Solvent1_fp,Solvent2_fp,ILR_coordinate,weighted_HBA,weighted_HBD,weighted_logP,weighted_TPSA,weighted_Dielectric,weighted_fp
1.5674,278.15,Log solubility,g/L,"[142.0, 140.0]","[0.3, 0.7]",[49],[1.0],142,0.3,140,0.7,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5BD10>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000020877598A50>,<rdkit.Chem.rdchem.Mol object at 0x000002087797A0A0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,10.029323977517771,17.073170731707318,5.7926829268292686,9.388086967934482,28.55192193804198,16.260162601626018,6.199186991869919,19.245578284265687,17.276422764227643,8.130081300813009,8.214576096942672,9.998965420719928,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793373E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B11C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFE810>,-0.599130063,1,0.7,0.51001,16.93,22.99514254988471,[0.  0.7 0.  ... 0.  0.  0. ]
1.6065,278.15,Log solubility,g/L,"[142.0, 140.0]","[0.4, 0.6]",[49],[1.0],142,0.4,140,0.6,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5BD80>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000208775989E0>,<rdkit.Chem.rdchem.Mol object at 0x0000020877979CB0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,10.029323977517771,17.073170731707318,5.7926829268292686,9.388086967934482,28.55192193804198,16.260162601626018,6.199186991869919,19.245578284265687,17.276422764227643,8.130081300813009,8.214576096942672,9.998965420719928,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879337760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFE880>,-0.286707127,1,0.6,0.55098,15.83,21.142882753832296,[0.  0.6 0.  ... 0.  0.  0. ]
1.6427,278.15,Log solubility,g/L,"[142.0, 140.0]","[0.5, 0.5]",[49],[1.0],142,0.5,140,0.5,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5A9D0>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759B8B0>,<rdkit.Chem.rdchem.Mol object at 0x0000020877979C40>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,10.029323977517771,17.073170731707318,5.7926829268292686,9.388086967934482,28.55192193804198,16.260162601626018,6.199186991869919,19.245578284265687,17.276422764227643,8.130081300813009,8.214576096942672,9.998965420719928,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879337060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B12A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFE8F0>,0,1,0.5,0.59195,14.73,19.290622957779874,[0.  0.5 0.  ... 0.  0.  0. ]
1.676,278.15,Log solubility,g/L,"[142.0, 140.0]","[0.6, 0.4]",[49],[1.0],142,0.6,140,0.4,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5B6F0>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759A7A0>,<rdkit.Chem.rdchem.Mol object at 0x0000020877979A10>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,10.029323977517771,17.073170731707318,5.7926829268292686,9.388086967934482,28.55192193804198,16.260162601626018,6.199186991869919,19.245578284265687,17.276422764227643,8.130081300813009,8.214576096942672,9.998965420719928,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879337220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFE960>,0.2867071274778195,1,0.4,0.63292,13.63,17.438363161727455,[0.  0.4 0.  ... 0.  0.  0. ]
1.7022,278.15,Log solubility,g/L,"[142.0, 140.0]","[0.7, 0.3]",[49],[1.0],142,0.7,140,0.3,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5BF40>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759AB90>,<rdkit.Chem.rdchem.Mol object at 0x00000208779798C0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,10.029323977517771,17.073170731707318,5.7926829268292686,9.388086967934482,28.55192193804198,16.260162601626018,6.199186991869919,19.245578284265687,17.276422764227643,8.130081300813009,8.214576096942672,9.998965420719928,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879337140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFE9D0>,0.5991300627646443,1,0.3,0.67389,12.530000000000001,15.586103365675033,[0.  0.3 0.  ... 0.  0.  0. ]
1.7203,278.15,Log solubility,g/L,"[142.0, 140.0]","[0.8, 0.2]",[49],[1.0],142,0.8,140,0.2,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5BED0>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000020877598190>,<rdkit.Chem.rdchem.Mol object at 0x00000208779795B0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,10.029323977517771,17.073170731707318,5.7926829268292686,9.388086967934482,28.55192193804198,16.260162601626018,6.199186991869919,19.245578284265687,17.276422764227643,8.130081300813009,8.214576096942672,9.998965420719928,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793370D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B13F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEA40>,0.9802581434685472,1,0.2,0.7148600000000002,11.43,13.733843569622614,[0.  0.2 0.  ... 0.  0.  0. ]
1.7418,278.15,Log solubility,g/L,"[142.0, 140.0]","[0.9, 0.1]",[49],[1.0],142,0.9,140,0.1,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5A490>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759B370>,<rdkit.Chem.rdchem.Mol object at 0x0000020877979690>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,10.029323977517771,17.073170731707318,5.7926829268292686,9.388086967934482,28.55192193804198,16.260162601626018,6.199186991869919,19.245578284265687,17.276422764227643,8.130081300813009,8.214576096942672,9.998965420719928,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEAB0>,1.5536723984241867,1,0.1,0.7558300000000001,10.33,11.881583773570192,[0.  0.1 0.  ... 0.  0.  0. ]
1.3843,283.15,Log solubility,g/L,"[142.0, 140.0]","[0.1, 0.9]",[49],[1.0],142,0.1,140,0.9,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B59EE0>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759BA70>,<rdkit.Chem.rdchem.Mol object at 0x000002087797AC70>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,9.351279694472113,17.004048582995953,5.769230769230769,9.019974812635006,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,17.206477732793523,8.097165991902834,7.892477961,9.616954516552862,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879337920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B14D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEB20>,-1.553672398,1,0.9,0.42807000000000006,19.130000000000003,24.420170642192872,[0.  0.9 0.  ... 0.  0.  0. ]
1.5255,283.15,Log solubility,g/L,"[142.0, 140.0]","[0.2, 0.8]",[49],[1.0],142,0.2,140,0.8,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5A3B0>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759BBC0>,<rdkit.Chem.rdchem.Mol object at 0x000002087797ACE0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,9.351279694472113,17.004048582995953,5.769230769230769,9.019974812635006,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,17.206477732793523,8.097165991902834,7.892477961,9.616954516552862,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879335850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEB90>,-0.980258143,1,0.8,0.46904,18.03,22.745849425779458,[0.  0.8 0.  ... 0.  0.  0. ]
1.6057,283.15,Log solubility,g/L,"[142.0, 140.0]","[0.3, 0.7]",[49],[1.0],142,0.3,140,0.7,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5A730>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759BD80>,<rdkit.Chem.rdchem.Mol object at 0x000002087797AD50>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,9.351279694472113,17.004048582995953,5.769230769230769,9.019974812635006,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,17.206477732793523,8.097165991902834,7.892477961,9.616954516552862,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336AB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B15B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEC00>,-0.599130063,1,0.7,0.51001,16.93,21.071528209366036,[0.  0.7 0.  ... 0.  0.  0. ]
1.6359,283.15,Log solubility,g/L,"[142.0, 140.0]","[0.4, 0.6]",[49],[1.0],142,0.4,140,0.6,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B58190>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759B530>,<rdkit.Chem.rdchem.Mol object at 0x000002087797ADC0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,9.351279694472113,17.004048582995953,5.769230769230769,9.019974812635006,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,17.206477732793523,8.097165991902834,7.892477961,9.616954516552862,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336C00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEC70>,-0.286707127,1,0.6,0.55098,15.83,19.39720699295262,[0.  0.6 0.  ... 0.  0.  0. ]
1.6672,283.15,Log solubility,g/L,"[142.0, 140.0]","[0.5, 0.5]",[49],[1.0],142,0.5,140,0.5,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B59FC0>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759B5A0>,<rdkit.Chem.rdchem.Mol object at 0x000002087797AE30>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,9.351279694472113,17.004048582995953,5.769230769230769,9.019974812635006,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,17.206477732793523,8.097165991902834,7.892477961,9.616954516552862,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336B90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFECE0>,0,1,0.5,0.59195,14.73,17.72288578,[0.  0.5 0.  ... 0.  0.  0. ]
1.6965,283.15,Log solubility,g/L,"[142.0, 140.0]","[0.6, 0.4]",[49],[1.0],142,0.6,140,0.4,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5AD50>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759B840>,<rdkit.Chem.rdchem.Mol object at 0x000002087797AEA0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,9.351279694472113,17.004048582995953,5.769230769230769,9.019974812635006,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,17.206477732793523,8.097165991902834,7.892477961,9.616954516552862,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFED50>,0.2867071274778195,1,0.4,0.63292,13.63,16.048564560125783,[0.  0.4 0.  ... 0.  0.  0. ]
1.7149,283.15,Log solubility,g/L,"[142.0, 140.0]","[0.7, 0.3]",[49],[1.0],142,0.7,140,0.3,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B58660>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759AF80>,<rdkit.Chem.rdchem.Mol object at 0x000002087797AF10>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,9.351279694472113,17.004048582995953,5.769230769230769,9.019974812635006,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,17.206477732793523,8.097165991902834,7.892477961,9.616954516552862,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEDC0>,0.5991300627646443,1,0.3,0.67389,12.530000000000001,14.374243343712365,[0.  0.3 0.  ... 0.  0.  0. ]
1.7361,283.15,Log solubility,g/L,"[142.0, 140.0]","[0.8, 0.2]",[49],[1.0],142,0.8,140,0.2,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B586D0>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759AFF0>,<rdkit.Chem.rdchem.Mol object at 0x000002087797AF80>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,9.351279694472113,17.004048582995953,5.769230769230769,9.019974812635006,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,17.206477732793523,8.097165991902834,7.892477961,9.616954516552862,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793368F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B17E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEE30>,0.9802581434685472,1,0.2,0.7148600000000002,11.43,12.69992212729895,[0.  0.2 0.  ... 0.  0.  0. ]
1.7568,283.15,Log solubility,g/L,"[142.0, 140.0]","[0.9, 0.1]",[49],[1.0],142,0.9,140,0.1,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B59F50>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759B220>,<rdkit.Chem.rdchem.Mol object at 0x000002087797B060>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,9.351279694472113,17.004048582995953,5.769230769230769,9.019974812635006,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,17.206477732793523,8.097165991902834,7.892477961,9.616954516552862,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEEA0>,1.5536723984241867,1,0.1,0.7558300000000001,10.33,11.025600910885531,[0.  0.1 0.  ... 0.  0.  0. ]
1.4308,288.15,Log solubility,g/L,"[142.0, 140.0]","[0.1, 0.9]",[49],[1.0],142,0.1,140,0.9,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5A570>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759A9D0>,<rdkit.Chem.rdchem.Mol object at 0x000002087797AFF0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,8.719075395337784,16.935483870967744,5.745967741935484,8.666296541399669,23.84856987338646,16.129032258064516,6.149193548387096,17.76590790986932,17.137096774193548,8.064516129032258,7.583009473724711,9.250241884620506,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B18C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEF10>,-1.553672398,1,0.9,0.42807000000000006,19.130000000000003,22.335620425581595,[0.  0.9 0.  ... 0.  0.  0. ]
1.5554,288.15,Log solubility,g/L,"[142.0, 140.0]","[0.2, 0.8]",[49],[1.0],142,0.2,140,0.8,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5B610>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759AA40>,<rdkit.Chem.rdchem.Mol object at 0x000002087797B140>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,8.719075395337784,16.935483870967744,5.745967741935484,8.666296541399669,23.84856987338646,16.129032258064516,6.149193548387096,17.76590790986932,17.137096774193548,8.064516129032258,7.583009473724711,9.250241884620506,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793366C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEF80>,-0.980258143,1,0.8,0.46904,18.03,20.822670977776724,[0.  0.8 0.  ... 0.  0.  0. ]
1.6403,288.15,Log solubility,g/L,"[142.0, 140.0]","[0.3, 0.7]",[49],[1.0],142,0.3,140,0.7,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5B0D0>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759AC70>,<rdkit.Chem.rdchem.Mol object at 0x000002087797B0D0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,8.719075395337784,16.935483870967744,5.745967741935484,8.666296541399669,23.84856987338646,16.129032258064516,6.149193548387096,17.76590790986932,17.137096774193548,8.064516129032258,7.583009473724711,9.250241884620506,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879337530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B19A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFEFF0>,-0.599130063,1,0.7,0.51001,16.93,19.309721529971856,[0.  0.7 0.  ... 0.  0.  0. ]
1.6662,288.15,Log solubility,g/L,"[142.0, 140.0]","[0.4, 0.6]",[49],[1.0],142,0.4,140,0.6,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5A500>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759A880>,<rdkit.Chem.rdchem.Mol object at 0x000002087797B1B0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,8.719075395337784,16.935483870967744,5.745967741935484,8.666296541399669,23.84856987338646,16.129032258064516,6.149193548387096,17.76590790986932,17.137096774193548,8.064516129032258,7.583009473724711,9.250241884620506,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336EA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1A10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFF060>,-0.286707127,1,0.6,0.55098,15.83,17.79677208216699,[0.  0.6 0.  ... 0.  0.  0. ]
1.6951,288.15,Log solubility,g/L,"[142.0, 140.0]","[0.5, 0.5]",[49],[1.0],142,0.5,140,0.5,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5B680>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000208775984A0>,<rdkit.Chem.rdchem.Mol object at 0x000002087797B220>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,8.719075395337784,16.935483870967744,5.745967741935484,8.666296541399669,23.84856987338646,16.129032258064516,6.149193548387096,17.76590790986932,17.137096774193548,8.064516129032258,7.583009473724711,9.250241884620506,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336E30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1A80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFF0D0>,0,1,0.5,0.59195,14.73,16.28382263436212,[0.  0.5 0.  ... 0.  0.  0. ]
1.721,288.15,Log solubility,g/L,"[142.0, 140.0]","[0.6, 0.4]",[49],[1.0],142,0.6,140,0.4,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B58AC0>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759AD50>,<rdkit.Chem.rdchem.Mol object at 0x000002087797B290>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,8.719075395337784,16.935483870967744,5.745967741935484,8.666296541399669,23.84856987338646,16.129032258064516,6.149193548387096,17.76590790986932,17.137096774193548,8.064516129032258,7.583009473724711,9.250241884620506,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1AF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFF140>,0.2867071274778195,1,0.4,0.63292,13.63,14.770873186557253,[0.  0.4 0.  ... 0.  0.  0. ]
1.7378,288.15,Log solubility,g/L,"[142.0, 140.0]","[0.7, 0.3]",[49],[1.0],142,0.7,140,0.3,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B5B840>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759ACE0>,<rdkit.Chem.rdchem.Mol object at 0x000002087797B300>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,8.719075395337784,16.935483870967744,5.745967741935484,8.666296541399669,23.84856987338646,16.129032258064516,6.149193548387096,17.76590790986932,17.137096774193548,8.064516129032258,7.583009473724711,9.250241884620506,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793363B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1B60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFF1B0>,0.5991300627646443,1,0.3,0.67389,12.530000000000001,13.257923738752385,[0.  0.3 0.  ... 0.  0.  0. ]
1.7587,288.15,Log solubility,g/L,"[142.0, 140.0]","[0.8, 0.2]",[49],[1.0],142,0.8,140,0.2,Tetrahydrofuran,2-Propanol,<rdkit.Chem.rdchem.Mol object at 0x0000020874B58430>,O1CCCC1,OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002087759AB20>,<rdkit.Chem.rdchem.Mol object at 0x000002087797B370>,3,1,3.2081000000000017,72.24000000000001,1,0,0.7968000000000001,9.23,1,1,0.3871,20.23,8.719075395337784,16.935483870967744,5.745967741935484,8.666296541399669,23.84856987338646,16.129032258064516,6.149193548387096,17.76590790986932,17.137096774193548,8.064516129032258,7.583009473724711,9.250241884620506,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879336650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793B1BD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878BFF220>,0.9802581434685472,1,0.2,0.7148600000000002,11.43,11.74497429094752,[0.  0.2 0.  ... 0.  0.  0. ]
